aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,n_up,n_dn,max_logFC,y,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,experiment,x,fill
t_cd4_em,24,dexamethasone,dmso,401,CD3D,-0.0868669269019228,-0.604681138291139,-0.288560128188945,9.11297405254517e-06,0.000641050588523867,-1,dn,0,2,-0.335753707738634,42,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#CECEE8
t_cd4_em,24,dexamethasone,dmso,401,CD44,-0.109344379290995,-0.193344763777888,-0.151787982366999,0.013276443525838,0.200994024435693,-1,dn,0,2,-0.37747846889517,34,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E4E4F3
t_cd4_em,24,dexamethasone,dmso,401,CD52,-0.123323014194379,-0.712446919349384,-0.36520492919382,3.20687777952814e-08,4.0258650278384e-06,-1,dn,0,3,-0.493559633782833,18,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C0C0E2
t_cd4_em,24,dexamethasone,dmso,401,CDK6,-0.100666602166599,-0.554430053628424,-0.311819860785129,0.000175627784079888,0.00828394634735195,-1,dn,0,2,-0.565035089947413,9,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C9C9E6
t_cd4_em,24,dexamethasone,dmso,401,CELF2,0.210947783797644,0.682214197984943,0.380821600875644,1.2960108211721e-08,1.67864258742291e-06,1,up,1,0,0.624340288591928,62,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E1BEBE
t_cd4_em,24,dexamethasone,dmso,401,CEMIP2,0.42770801980466,1.69092388835263,0.981883560154801,1.85697327866077e-39,2.16470027912455e-36,1,up,11,0,1.37669052707503,86,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#B35858
t_cd4_em,24,dexamethasone,dmso,401,CMTM6,-0.148109885674567,-0.65659299609117,-0.348524505835853,2.89617478086415e-07,2.99149192555082e-05,-1,dn,0,1,-0.427159564267675,27,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C3C3E4
t_cd4_em,24,dexamethasone,dmso,401,CXCR4,0.463369177313535,1.71562877693909,0.904911467602525,5.81296850062966e-46,1.18584557412845e-42,1,up,8,0,1.20839003612638,84,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#B86464
t_cd4_em,24,dexamethasone,dmso,401,CYTH1,0.0444836900304981,0.110896096384366,0.073412810169651,0.423311599295024,0.851339561257822,1,up,2,0,0.663067507910492,64,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F9F2F2
t_cd4_em,24,dexamethasone,dmso,401,DPYD,-0.0789112569114284,-0.78374428342516,-0.258582938263924,0.00024066459126553,0.0104458673655677,-1,dn,0,1,-0.413424941435351,30,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D3D3EB
t_cd4_em,24,dexamethasone,dmso,401,EMP3,-0.0578966215455326,-0.425050663601759,-0.199333704723737,0.00400757999709061,0.094328078544464,-1,dn,0,1,-0.326489645798958,44,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#DDDDEF
t_cd4_em,24,dexamethasone,dmso,401,ERBIN,-0.0653937184629705,0.14784351705759,0.0252180445520409,0.17896377971687,0.677143340226415,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FDFAFA
t_cd4_em,24,dexamethasone,dmso,401,ETS1,0.27027682971647,0.636235222892863,0.421697319198763,6.02188291225484e-12,1.1985015747317e-09,1,up,1,0,0.650544180753631,63,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#DEB7B7
t_cd4_em,24,dexamethasone,dmso,401,FAM102B,0.0234154499592879,-0.313062400856819,-0.0562575707670536,0.280180120836827,0.763499701455215,-1,dn,0,1,-0.43378741515776,26,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F5F5FA
t_cd4_em,24,dexamethasone,dmso,401,FBXL8,0.257163318836514,1.37454325864539,0.58396650454528,4.64396765126117e-23,1.89473880171456e-20,1,up,1,0,0.614343585686583,59,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D19B9B
t_cd4_em,24,dexamethasone,dmso,401,FKBP5,0.603720958709544,2.88353126137001,1.53176328550225,4.02394328800435e-83,1.64176886150577e-79,1,up,10,0,1.57624202349701,87,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#8B0000
t_cd4_em,24,dexamethasone,dmso,401,GBP2,-0.0944465871072477,-0.623408576827021,-0.241132513849066,3.01773841615339e-05,0.00183659623728514,-1,dn,0,2,-0.521743372156035,13,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D6D6EC
t_cd4_em,24,dexamethasone,dmso,401,GPR171,0.499165235333595,0.890030473333051,0.726082575631301,4.25130802764247e-29,2.47790525039732e-26,1,up,2,0,0.766172723459447,73,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C68383
t_cd4_em,24,dexamethasone,dmso,401,GRAP2,-0.228918163521606,-1.11312883923489,-0.594276371718181,4.14615006847721e-17,1.253058687362e-14,-1,dn,0,8,-0.615305683475202,5,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#9A9AD1
t_cd4_em,24,dexamethasone,dmso,401,GSTK1,-0.161717956253892,-0.746792520868432,-0.398128185130003,4.81737339767954e-10,7.14723035001182e-08,-1,dn,0,1,-0.449781912132981,23,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#BBBBE0
t_cd4_em,24,dexamethasone,dmso,401,HLA-A,-0.146598968979551,-0.450834051401534,-0.17675132019734,0.00116608058637847,0.037461486554521,-1,dn,0,2,-0.361516298042463,41,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E0E0F1
t_cd4_em,24,dexamethasone,dmso,401,HLA-B,-0.335101077567998,-0.90900190589576,-0.377207561361681,3.2331350387549e-15,8.51044577943226e-13,-1,dn,0,3,-0.377207561361681,35,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#BEBEE1
t_cd4_em,24,dexamethasone,dmso,401,IFNGR2,0.0270956397763453,0.266506937863142,0.0746091230902182,0.279071105980136,0.76327843224578,1,up,1,0,0.692624986116928,67,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F9F2F2
t_cd4_em,24,dexamethasone,dmso,401,IGF1R,-0.00495394126113843,-0.0147844032786274,-0.00643718474996086,0.9929065113643,0.998814932512245,-1,dn,0,2,-0.551603558247237,11,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FDFDFE
t_cd4_em,24,dexamethasone,dmso,401,IKZF3,0.0230931544134665,-0.311651739433731,-0.108106503922177,0.105805691197206,0.551319557414903,-1,dn,0,1,-0.37678201165918,36,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#ECECF6
t_cd4_em,24,dexamethasone,dmso,401,IL7R,0.55005478535176,1.77086273600852,0.947767263214252,4.00614017738314e-43,6.53802076948929e-40,1,up,4,0,1.14906238637352,81,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#B55D5D
t_cd4_em,24,dexamethasone,dmso,401,IPCEF1,0.0342470976187561,-0.0986701462905563,-0.0206422898060323,0.661596119716397,0.928382066287747,-1,dn,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FBFBFD
t_cd4_em,24,dexamethasone,dmso,401,ITGA4,-0.415969917257207,-0.864231758556748,-0.606116261961892,1.50684144930716e-18,5.12326092764435e-16,-1,dn,0,1,-0.606116261961892,7,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#9797D0
t_cd4_em,24,dexamethasone,dmso,401,LCP2,0.109228477163554,-0.0979453729459232,0.0250608594187418,0.0265264999335338,0.306656741564148,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FDFAFA
t_cd4_em,24,dexamethasone,dmso,401,LDLRAD4,0.460714100565486,1.89041692265293,1.07739410150713,1.37202354618222e-42,1.86595202280782e-39,1,up,5,0,1.27849798959855,85,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#AB4747
t_cd4_em,24,dexamethasone,dmso,401,LTB,-0.549997789738584,-1.792093914021,-1.10055086748786,3.05250641827075e-47,8.30281745769645e-44,-1,dn,0,6,-1.10055086748786,1,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#4343A9
t_cd4_em,24,dexamethasone,dmso,401,MACF1,-0.0640191239974075,0.013088658792329,-0.040697010221068,0.256674755228207,0.746104950295137,-1,dn,0,1,-0.41605802884862,28,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F7F7FB
t_cd4_em,24,dexamethasone,dmso,401,MALAT1,-0.0572547120433463,2.78369252843544e-17,-0.0572482259217493,0.00126452132653877,0.0399575791288616,-1,dn,0,1,-0.13125225993686,51,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F5F5FA
t_cd4_em,24,dexamethasone,dmso,401,MBNL1,0.202631156054582,-1.09695346262839,0.195938992878459,4.42275140918512e-05,0.00250622579853823,1,up,4,0,0.764583033765821,72,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#EFDDDD
t_cd4_em,24,dexamethasone,dmso,401,MIAT,-0.0901189709198616,-0.775293923779069,-0.168158233799334,6.19435189260969e-05,0.00336972742957967,-1,dn,0,1,-0.288070659230574,48,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E2E2F2
t_cd4_em,24,dexamethasone,dmso,401,NAP1L4,0.072975502200303,0.234235338615611,0.133401463210059,0.047735946984674,0.409165259868634,1,up,1,0,0.556638737206721,54,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F4E8E8
t_cd4_em,24,dexamethasone,dmso,401,NFAT5,0.037893950475678,0.204870796795504,0.10237630561946,0.26563195632779,0.751893490348613,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F7EDED
t_cd4_em,24,dexamethasone,dmso,401,PARP8,0.301220933524504,0.442931455219218,0.397600079632253,4.31341077333776e-10,6.51804294637706e-08,1,up,2,0,0.666242731972523,65,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E0BBBB
t_cd4_em,24,dexamethasone,dmso,401,PIK3IP1,0.224939891937099,1.71626031695616,0.719600352767246,1.93502296143898e-33,1.75442081837135e-30,1,up,4,0,0.719600352767246,69,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C78484
t_cd4_em,24,dexamethasone,dmso,401,PRKX,-0.0506254179604185,-1.00752313160925,-0.38376020088818,3.14408482937399e-10,4.84070419013052e-08,-1,dn,0,2,-0.555595050193625,10,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#BDBDE1
t_cd4_em,24,dexamethasone,dmso,401,PTP4A2,0.0428746954798872,0.306065802395827,0.129880290509093,0.0657268167281028,0.460388907205575,1,up,1,0,0.5396938712271,53,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F5E9E9
t_cd4_em,24,dexamethasone,dmso,401,PTPRC,-0.207410221911238,0.0770790393278987,-0.200371674826927,1.02956366523153e-06,9.13178207422751e-05,-1,dn,0,2,-0.362242432771102,40,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#DCDCEF
t_cd4_em,24,dexamethasone,dmso,401,RAB27A,-0.0824367855295209,0.1838675395977,0.0330607318598837,0.143085772335692,0.624113212638372,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FCF9F9
t_cd4_em,24,dexamethasone,dmso,401,RBMS1,0.122921685290417,0.375512398498939,0.227854913734617,0.00167788491969587,0.0490736234577718,1,up,1,0,0.557047609787004,55,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#EDD8D8
t_cd4_em,24,dexamethasone,dmso,401,SAMHD1,0.0988270357812038,0.0346768799515604,0.0719510104517256,0.058499247874002,0.441585441861106,1,up,1,0,0.7155150051157,68,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F9F2F2
t_cd4_em,24,dexamethasone,dmso,401,SLC4A7,0.0937232722393564,0.604332861410619,0.311941171196014,1.74792395089397e-05,0.00117475481220785,1,up,1,0,0.585242400575187,56,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E6C9C9
t_cd4_em,24,dexamethasone,dmso,401,SLCO3A1,0.0166574793000654,-0.26569668823954,-0.10922385908102,0.175952625042247,0.674540766652929,-1,dn,0,2,-0.493231840161306,19,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#ECECF6
t_cd4_em,24,dexamethasone,dmso,401,SMAP2,0.227790386372032,1.37528567299602,0.614985886257681,2.22975219640627e-24,1.01082099570417e-21,1,up,6,0,0.819260474657097,75,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#CF9696
t_cd4_em,24,dexamethasone,dmso,401,SNX9,0.0279934411000575,0.82453139988484,0.27026409312726,1.75795438409573e-06,0.000146376609941032,1,up,1,0,0.771239359073471,74,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#EAD1D1
t_cd4_em,24,dexamethasone,dmso,401,SOS1,-0.559251012948278,-1.11489709226212,-0.741920064771015,1.86151679005084e-31,1.26583141723457e-28,-1,dn,0,7,-0.856181790851129,2,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#8181C5
t_cd4_em,24,dexamethasone,dmso,401,SRD5A1,0.141590302366875,0.791301922135522,0.189010024839728,6.92589149968012e-05,0.00374273341969469,1,up,2,0,0.83204441137656,77,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F0DEDE
t_cd4_em,24,dexamethasone,dmso,401,STAT1,-0.193306214498565,-1.14928281061796,-0.493371231780259,5.42067771848571e-15,1.38227281821386e-12,-1,dn,0,4,-0.833351739994824,3,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#ABABD8
t_cd4_em,24,dexamethasone,dmso,401,STAT5B,-0.0245814696000235,-0.164619691871464,-0.0791471788766589,0.426702423013533,0.85301759421585,-1,dn,0,1,-0.329293955145895,43,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F1F1F8
t_cd4_em,24,dexamethasone,dmso,401,SYTL3,0.186467279119392,1.0938044713315,0.450214779406189,3.08707899737654e-14,7.4089895937037e-12,1,up,1,0,0.588855996854122,57,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#DCB2B2
t_cd4_em,24,dexamethasone,dmso,401,TAF4B,0.0849120051533298,-0.0862089827642309,-0.00570000860848591,0.242620259580965,0.741252174128664,-1,dn,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FDFDFE
t_cd4_em,24,dexamethasone,dmso,401,TMEM131L,-0.0638378222094706,-0.0865929077461881,-0.0765181132044359,0.233782747050345,0.738833158764841,-1,dn,0,1,-0.513453561669521,15,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#F1F1F8
t_cd4_em,24,dexamethasone,dmso,401,TNFRSF4,-0.155844830345621,-1.45852357993313,-0.276747660328041,4.02196253440444e-11,7.13461180016092e-09,-1,dn,0,1,-0.323236303263094,45,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D0D0E9
t_cd4_em,24,dexamethasone,dmso,401,TNFSF8,0.128484217652583,0.80565181035965,0.359234385245196,1.12902901425319e-08,1.48594786392033e-06,1,up,7,0,0.727820098775824,70,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E3C1C1
t_cd4_em,24,dexamethasone,dmso,401,TRAC,-0.198236634657757,-0.762654468990063,-0.341914771983765,1.69335845471582e-10,2.76356099809621e-08,-1,dn,0,4,-0.490173744495978,20,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C4C4E4
t_cd4_em,24,dexamethasone,dmso,401,TRBC1,-0.154146774534025,-0.372606519788712,-0.158791546532234,0.0022166914989843,0.0608564630262989,-1,dn,0,1,-0.364693355452773,38,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E3E3F2
t_cd4_em,24,dexamethasone,dmso,401,TRBC2,-0.242612102360721,-0.798600320481465,-0.419242342312579,2.76943277019108e-11,5.1360389556271e-09,-1,dn,0,2,-0.500693346707963,17,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#B7B7DE
t_cd4_em,24,dexamethasone,dmso,401,TSC22D3,0.186091525135942,1.68964098140787,0.570650679431615,1.06972239062445e-26,5.81928980499702e-24,1,up,1,0,0.617969431136,60,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D29E9E
t_cd4_em,24,dexamethasone,dmso,401,TXNIP,0.915078595626049,2.06324312158911,1.13469635657636,2.30700777560989e-85,1.88251834489767e-81,1,up,9,0,1.17309713911895,82,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#A73E3E
t_cd4_em,24,dexamethasone,dmso,401,UGCG,0.143091613887754,0.72861250998283,0.334151243773644,3.29110017140306e-08,4.06899657555288e-06,1,up,5,0,0.925677037501072,80,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#E5C6C6
t_cd4_em,24,dexamethasone,dmso,401,UTRN,0.0456235379034538,-0.138057704905659,-0.0129194750532198,0.40003777749014,0.845209266853389,-1,dn,0,2,-0.394693675835673,32,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FCFCFE
t_cd4_em,24,dexamethasone,dmso,401,VIM,-0.0760849723330118,-0.484445750315162,-0.246791506466104,0.00127630552445076,0.0399775036915809,-1,dn,0,4,-0.415409446631875,29,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#D5D5EB
t_cd4_em,24,dexamethasone,dmso,401,VMP1,-0.167170197374299,-0.610094065458064,-0.356720769626389,7.32035898339265e-08,8.65712018905566e-06,-1,dn,0,1,-0.517880739191384,14,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#C2C2E3
t_cd4_em,24,dexamethasone,dmso,401,ZFP36L2,0.465119210077028,1.26646935168416,0.828786576906648,4.00405405240389e-35,4.08413513345197e-32,1,up,2,0,0.828786576906648,76,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#BE7272
t_cd4_em,24,dexamethasone,dmso,401,ZNF589,0.0543960274255473,0.221595915150273,0.0367802046268781,0.308389988532795,0.787761311310402,1,up,NA,NA,NA,NA,CD4 EM,#1C75BC,3,5,CD4 EM 24 hr,10,#FCF8F8
t_cd4_naive,24,dexamethasone,dmso,1739,ABCC1,0.181277146551169,0.655301783370825,0.385426558975417,8.59660287446834e-36,8.64524154862652e-34,1,up,1,0,0.600880231732503,58,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#E1BDBD
t_cd4_naive,24,dexamethasone,dmso,1739,ABLIM1,-0.065025308477332,-0.466975832878154,-0.242452595968043,9.71854768860429e-13,3.13412911324905e-11,-1,dn,0,1,-0.36591125930808,37,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D5D5EC
t_cd4_naive,24,dexamethasone,dmso,1739,AC079793.1,-0.0574382186453095,-0.349444624771089,-0.18980091582898,2.35182401786996e-07,4.34178525811113e-06,-1,dn,0,2,-0.510175004525625,16,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#DEDEF0
t_cd4_naive,24,dexamethasone,dmso,1739,ACTB,-0.122991979164585,-0.587436758641617,-0.325802606985693,1.5722108177309e-25,1.12302871774928e-23,-1,dn,0,4,-0.476974655251025,21,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#C7C7E5
t_cd4_naive,24,dexamethasone,dmso,1739,ADK,-0.0305771410546297,0.00194044345214983,-0.0174262195861634,0.405692092248598,0.675976599314592,-1,dn,0,3,-0.541411369529066,12,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#FBFBFD
t_cd4_naive,24,dexamethasone,dmso,1739,AHR,0.132451477128471,0.671922421585653,0.361776273254793,7.73963444588127e-29,6.36064796450221e-27,1,up,NA,NA,NA,NA,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#E2C1C1
t_cd4_naive,24,dexamethasone,dmso,1739,ARHGAP15,-0.254737486081448,-0.389452055954034,-0.266651931736601,7.79323275162859e-39,8.38925041136582e-37,-1,dn,0,6,-0.585609324480229,8,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D1D1EA
t_cd4_naive,24,dexamethasone,dmso,1739,ARHGAP25,-0.0247278355496793,-0.116890298123443,-0.0608530167798746,0.143511886479434,0.389157820197438,-1,dn,0,5,-0.656768157723624,4,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#F4F4FA
t_cd4_naive,24,dexamethasone,dmso,1739,ARID5B,0.322999004069149,1.57560027769121,0.872375451657551,4.91207414966725e-119,3.12858189382557e-116,1,up,1,0,0.872375451657551,78,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#BB6A6A
t_cd4_naive,24,dexamethasone,dmso,1739,B2M,-0.443109018546844,-0.141221344945449,-0.443376143707891,2.41005353471334e-112,1.31571708327243e-109,-1,dn,0,6,-0.443376143707891,25,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#B3B3DC
t_cd4_naive,24,dexamethasone,dmso,1739,BCL2,0.510959400816054,2.32247200072501,0.622003783714723,3.11755347229192e-138,2.64749568763635e-135,1,up,7,0,0.622003783714723,61,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#CE9595
t_cd4_naive,24,dexamethasone,dmso,1739,CCND3,0.264265902938103,0.880161523732013,0.524498154847685,5.54501222035729e-55,9.85593683725366e-53,1,up,7,0,0.922233348366441,79,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D6A5A5
t_cd4_naive,24,dexamethasone,dmso,1739,CD3D,-0.0744911586579726,-0.546699714470324,-0.257637629067376,9.62338818745937e-18,4.596972244797e-16,-1,dn,0,2,-0.335753707738634,42,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D3D3EB
t_cd4_naive,24,dexamethasone,dmso,1739,CD44,-0.0964152096727553,-0.536054392790614,-0.292530573778848,1.2170962072017e-18,6.16044126598846e-17,-1,dn,0,2,-0.37747846889517,34,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#CDCDE8
t_cd4_naive,24,dexamethasone,dmso,1739,CD52,-0.152054479864252,-0.993608089124819,-0.471607158448577,3.47031852430902e-56,6.46918158080338e-54,-1,dn,0,3,-0.493559633782833,18,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#AEAEDA
t_cd4_naive,24,dexamethasone,dmso,1739,CDK6,-0.15490368314084,-0.227034461146047,-0.210435060320481,1.14879917849761e-11,3.48423496875286e-10,-1,dn,0,2,-0.565035089947413,9,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#DBDBEE
t_cd4_naive,24,dexamethasone,dmso,1739,CELF2,0.0710675787363765,0.27449959237058,0.157433146117911,4.31786797288271e-06,6.4963513615635e-05,1,up,1,0,0.624340288591928,62,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#F2E4E4
t_cd4_naive,24,dexamethasone,dmso,1739,CEMIP2,0.57477622691521,1.99977473366792,1.09944564809947,1.77036583917704e-239,4.51030203627669e-236,1,up,11,0,1.37669052707503,86,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#AA4444
t_cd4_naive,24,dexamethasone,dmso,1739,CHKA,0.0160057713260957,0.521675480180954,0.0481266062235861,0.000859839177805228,0.00779567121704076,1,up,1,0,0.682844716381767,66,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#FBF6F6
t_cd4_naive,24,dexamethasone,dmso,1739,CMTM6,-0.0397963140857088,-0.0711351378550622,-0.0240164644313549,0.243322755959262,0.518026691865359,-1,dn,0,1,-0.427159564267675,27,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#FAFAFD
t_cd4_naive,24,dexamethasone,dmso,1739,CXCR4,0.565294890912131,2.25887028231396,1.20839003612638,5.33799725421533e-310,4.07983130139678e-306,1,up,8,0,1.20839003612638,84,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#A13131
t_cd4_naive,24,dexamethasone,dmso,1739,CYTH1,0.144220055726898,0.603280222690474,0.334503039597526,5.25897523786006e-25,3.58878104847897e-23,1,up,2,0,0.663067507910492,64,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#E5C5C5
t_cd4_naive,24,dexamethasone,dmso,1739,DPYD,-0.272999218289393,-0.719047771453996,-0.418156098809706,2.43899118327387e-44,3.38931083886586e-42,-1,dn,0,1,-0.413424941435351,30,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#B8B8DE
t_cd4_naive,24,dexamethasone,dmso,1739,EMP3,-0.130170448948269,-0.583515846795414,-0.29314496418897,1.86665837037583e-25,1.30888714906261e-23,-1,dn,0,1,-0.326489645798958,44,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#CDCDE8
t_cd4_naive,24,dexamethasone,dmso,1739,ERBIN,-0.0152702530240264,-0.206668797810314,-0.103682753879293,0.00971663294996603,0.0595748332901878,-1,dn,0,1,-0.36454897311418,39,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#EDEDF6
t_cd4_naive,24,dexamethasone,dmso,1739,ETS1,0.366476430207105,1.12519412840885,0.678478974760058,3.45991741760637e-95,1.55553816604503e-92,1,up,1,0,0.650544180753631,63,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#CA8B8B
t_cd4_naive,24,dexamethasone,dmso,1739,FAM102B,0.000679459600675203,0.0172806947226254,0.00259306582473173,0.988092342904559,0.995631196557584,1,up,NA,NA,NA,NA,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#FEFEFE
t_cd4_naive,24,dexamethasone,dmso,1739,FBXL8,0.154228037426651,1.57191289220188,0.38508464163633,8.75109014675499e-68,2.30636489626374e-65,1,up,1,0,0.614343585686583,59,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#E1BDBD
t_cd4_naive,24,dexamethasone,dmso,1739,FKBP5,0.3050233016497,1.64577473506802,0.945462959435575,1.75416550062849e-130,1.21882608375487e-127,1,up,10,0,1.57624202349701,87,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#B55E5E
t_cd4_naive,24,dexamethasone,dmso,1739,GBP2,-0.185090189459648,-1.36929859305137,-0.521743372156035,3.9606277650098e-78,1.26129491699875e-75,-1,dn,0,2,-0.521743372156035,13,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#A6A6D6
t_cd4_naive,24,dexamethasone,dmso,1739,GPR171,0.323980154961537,0.903709234811113,0.57124473036421,1.60145994701314e-61,3.39998843750594e-59,1,up,2,0,0.766172723459447,73,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D29E9E
t_cd4_naive,24,dexamethasone,dmso,1739,GRAP2,-0.0768229922786594,-0.923412042559447,-0.430693438787844,5.86914535097834e-40,6.90121198731191e-38,-1,dn,0,8,-0.615305683475202,5,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#B5B5DD
t_cd4_naive,24,dexamethasone,dmso,1739,GSTK1,-0.118499352956509,-0.53363159269556,-0.266667145421902,4.28947623964632e-23,2.7094600743485e-21,-1,dn,0,1,-0.449781912132981,23,CD4 Naive,#93A7D1,1,7,CD4 Naive 24 hr,8,#D1D1EA
